"word","count","leftover_prob","estimate"
"taxpayers",4,0.7,0.00003936
"generally",4,0.7,0.00003936
"choke",4,0.525,0.00003936
"punk",4,0.7,0.00003936
"whenever",4,0.7,0.00003936
"assured",4,0.7,0.00003936
"peppers",4,0.525,0.00003936
"enterprise",4,0.7,0.00003936
"approaches",4,0.7,0.00003936
"theory",4,0.7,0.00003936
"revolution",4,0.7,0.00003936
"authors",4,0.7,0.00003936
"shopping",4,0.7,0.00003936
"partners",4,0.7,0.00003936
"catholic",4,0.7,0.00003936
"freshman",4,0.7,0.00003936
"rebounds",4,0.7,0.00003936
"stroll",4,0.7,0.00003936
"gate",4,0.7,0.00003936
"kim",4,0.7,0.00003936
"correct",4,0.7,0.00003936
"hugs",4,0.525,0.00003936
"yay",4,0.7,0.00003936
"anniversary",4,0.525,0.00003936
"registered",4,0.7,0.00003936
"films",4,0.7,0.00003936
"covering",4,0.7,0.00003936
"appearance",4,0.7,0.00003936
"stamped",4,0.525,0.00003936
"fellow",4,0.7,0.00003936
"ceremony",4,0.7,0.00003936
"disciples",4,0.525,0.00003936
"signs",4,0.525,0.00003936
"routine",4,0.7,0.00003936
"compensation",4,0.7,0.00003936
"5k",4,0.7,0.00003936
"los",4,0.175,0.00003936
"angeles",4,0.7,0.00003936
"mount",4,0.7,0.00003936
"brings",4,0.525,0.00003936
"pleasure",4,0.525,0.00003936
"shock",4,0.7,0.00003936
"threatening",4,0.7,0.00003936
"recording",4,0.7,0.00003936
"evil",4,0.7,0.00003936
"drawn",4,0.525,0.00003936
"kevin",4,0.7,0.00003936
"nick",4,0.7,0.00003936
"leaves",4,0.7,0.00003936
"pulling",4,0.7,0.00003936
"rolling",4,0.525,0.00003936
"lift",4,0.7,0.00003936
"dish",4,0.525,0.00003936
"curious",4,0.7,0.00003936
"net",4,0.7,0.00003936
"selling",4,0.7,0.00003936
"bay",4,0.7,0.00003936
"fav",4,0.7,0.00003936
"gym",4,0.7,0.00003936
"muscle",4,0.7,0.00003936
"tiger",4,0.35,0.00003936
"bail",4,0.525,0.00003936
"picks",4,0.7,0.00003936
"blessed",4,0.7,0.00003936
"shape",4,0.7,0.00003936
"jane",4,0.7,0.00003936
"fiscal",4,0.525,0.00003936
"goods",4,0.7,0.00003936
"zombie",4,0.7,0.00003936
"reportedly",4,0.7,0.00003936
"joining",4,0.525,0.00003936
"assistant",4,0.7,0.00003936
"rush",4,0.7,0.00003936
"ban",4,0.525,0.00003936
"zoo",4,0.7,0.00003936
"trend",4,0.7,0.00003936
"entry",4,0.7,0.00003936
"adult",4,0.7,0.00003936
"default",4,0.7,0.00003936
"painful",4,0.7,0.00003936
"germany",4,0.7,0.00003936
"entering",4,0.525,0.00003936
"seasons",4,0.525,0.00003936
"approach",4,0.7,0.00003936
"suffered",4,0.7,0.00003936
"queen",4,0.7,0.00003936
"bra",4,0.7,0.00003936
"tonight's",4,0.7,0.00003936
"elementary",4,0.7,0.00003936
"heights",4,0.7,0.00003936
"personality",4,0.525,0.00003936
"ms",4,0.7,0.00003936
"deserve",4,0.7,0.00003936
"scenes",4,0.7,0.00003936
"oklahoma",4,0.525,0.00003936
"shes",4,0.7,0.00003936
"lover",4,0.525,0.00003936
"liquid",4,0.7,0.00003936
"smack",4,0.7,0.00003936
"arena",4,0.7,0.00003936
"mental",4,0.525,0.00003936
"performances",4,0.7,0.00003936
"pointed",4,0.35,0.00003936
"blame",4,0.525,0.00003936
"iran",4,0.525,0.00003936
"becoming",4,0.7,0.00003936
"threatened",4,0.7,0.00003936
"surprisingly",4,0.7,0.00003936
"tempted",4,0.35,0.00003936
"planned",4,0.7,0.00003936
"jones",4,0.7,0.00003936
"scheduled",4,0.525,0.00003936
"returning",4,0.35,0.00003936
"communications",4,0.7,0.00003936
"remain",4,0.525,0.00003936
"forgotten",4,0.7,0.00003936
"pot",4,0.7,0.00003936
"overnight",4,0.7,0.00003936
"choices",4,0.7,0.00003936
"passion",4,0.7,0.00003936
"flat",4,0.7,0.00003936
"secure",4,0.7,0.00003936
"mouth",4,0.7,0.00003936
"fortunate",4,0.7,0.00003936
"eric",4,0.7,0.00003936
"trending",4,0.7,0.00003936
"mans",4,0.7,0.00003936
"drew",4,0.7,0.00003936
"proper",4,0.7,0.00003936
"maintenance",4,0.525,0.00003936
"hire",4,0.7,0.00003936
"foot",4,0.7,0.00003936
"timbers",4,0.7,0.00003936
"recorded",4,0.7,0.00003936
"conservative",4,0.7,0.00003936
"jeff",4,0.525,0.00003936
"bitter",4,0.7,0.00003936
"skating",4,0.7,0.00003936
"shootings",4,0.7,0.00003936
"posting",4,0.7,0.00003936
"fridge",4,0.525,0.00003936
"closest",4,0.7,0.00003936
"seasonal",4,0.7,0.00003936
"nasty",4,0.7,0.00003936
"injuries",4,0.7,0.00003936
"kidding",4,0.7,0.00003936
"colors",4,0.7,0.00003936
"cd",4,0.7,0.00003936
"joined",4,0.525,0.00003936
"boards",4,0.7,0.00003936
"persons",4,0.7,0.00003936
"mum",4,0.7,0.00003936
"yo",4,0.7,0.00003936
"dust",4,0.7,0.00003936
"pressure",4,0.525,0.00003936
"corruption",4,0.7,0.00003936
"pop",4,0.7,0.00003936
"heck",4,0.7,0.00003936
"ramp",4,0.7,0.00003936
"pitch",4,0.7,0.00003936
"tracy",4,0.525,0.00003936
"aged",4,0.525,0.00003936
"innings",4,0.7,0.00003936
"discovery",4,0.7,0.00003936
"stronger",4,0.35,0.00003936
"cheer",4,0.7,0.00003936
"protect",4,0.7,0.00003936
"disappointed",4,0.525,0.00003936
"height",4,0.525,0.00003936
"jennifer",4,0.7,0.00003936
"partnership",4,0.7,0.00003936
"williams",4,0.7,0.00003936
"preferred",4,0.525,0.00003936
"lawsuit",4,0.35,0.00003936
"depending",4,0.175,0.00003936
"suspect",4,0.7,0.00003936
"crying",4,0.7,0.00003936
"refined",4,0.7,0.00003936
"t",4,0.7,0.00003936
"depp",4,0.7,0.00003936
"10pm",4,0.7,0.00003936
"touched",4,0.7,0.00003936
"situations",4,0.7,0.00003936
"negative",4,0.7,0.00003936
"thus",4,0.7,0.00003936
"mac",4,0.7,0.00003936
"bullying",4,0.7,0.00003936
"kindness",4,0.7,0.00003936
"justify",4,0.7,0.00003936
"charity",4,0.525,0.00003936
"africa",4,0.7,0.00003936
"limits",4,0.35,0.00003936
"coats",4,0.7,0.00003936
"launch",4,0.7,0.00003936
"senator",4,0.7,0.00003936
"army",4,0.7,0.00003936
"riley",4,0.7,0.00003936
"convicted",4,0.35,0.00003936
"gop",4,0.7,0.00003936
"mountain",4,0.7,0.00003936
"metro",4,0.7,0.00003936
"counties",4,0.7,0.00003936
"addiction",4,0.7,0.00003936
"talked",4,0.35,0.00003936
"informed",4,0.7,0.00003936
"laughed",4,0.525,0.00003936
"lotion",4,0.7,0.00003936
"consultant",4,0.7,0.00003936
"warning",4,0.7,0.00003936
"ingredients",4,0.7,0.00003936
"laughing",4,0.7,0.00003936
"treated",4,0.7,0.00003936
"constant",4,0.7,0.00003936
"software",4,0.7,0.00003936
"professor",4,0.7,0.00003936
"mitt",4,0.525,0.00003936
"hidden",4,0.7,0.00003936
"linked",4,0.525,0.00003936
"master",4,0.7,0.00003936
"struggle",4,0.525,0.00003936
"suffer",4,0.7,0.00003936
"conflict",4,0.7,0.00003936
"electronic",4,0.525,0.00003936
"authorization",4,0.7,0.00003936
"posts",4,0.7,0.00003936
"walked",4,0.525,0.00003936
"bite",4,0.35,0.00003936
"stubborn",4,0.7,0.00003936
"ipad",4,0.7,0.00003936
"locker",4,0.525,0.00003936
"campus",4,0.7,0.00003936
"digging",4,0.7,0.00003936
"6th",4,0.7,0.00003936
"las",4,0.35,0.00003936
"invited",4,0.525,0.00003936
"unified",4,0.7,0.00003936
"quilt",4,0.7,0.00003936
"incredibly",4,0.7,0.00003936
"generous",4,0.7,0.00003936
"mall",4,0.7,0.00003936
"proposing",4,0.35,0.00003936
"pension",4,0.7,0.00003936
"reform",4,0.7,0.00003936
"america's",4,0.7,0.00003936
"reaction",4,0.7,0.00003936
"seeking",4,0.525,0.00003936
"begins",4,0.7,0.00003936
"journalist",4,0.7,0.00003936
"robinson",4,0.7,0.00003936
"delay",4,0.7,0.00003936
"tech",4,0.7,0.00003936
"ignore",4,0.7,0.00003936
"kentucky",4,0.525,0.00003936
"wealthy",4,0.7,0.00003936
"scientific",4,0.7,0.00003936
"promote",4,0.7,0.00003936
"cocktail",4,0.7,0.00003936
"joseph",4,0.7,0.00003936
"henry",4,0.7,0.00003936
"mounted",4,0.7,0.00003936
"blind",4,0.7,0.00003936
"massive",4,0.7,0.00003936
"stumbled",4,0.7,0.00003936
"towers",4,0.7,0.00003936
"trainer",4,0.7,0.00003936
"match",4,0.7,0.00003936
"laid",4,0.35,0.00003936
"transport",4,0.7,0.00003936
"mission",4,0.525,0.00003936
"invite",4,0.7,0.00003936
"gun",4,0.7,0.00003936
"originally",4,0.7,0.00003936
"towards",4,0.525,0.00003936
"dessert",4,0.7,0.00003936
"nowhere",4,0.525,0.00003936
"nearby",4,0.7,0.00003936
"enter",4,0.7,0.00003936
"diff",4,0.7,0.00003936
"disease",4,0.7,0.00003936
"inserted",4,0.7,0.00003936
"throat",4,0.7,0.00003936
"acting",4,0.7,0.00003936
"factor",4,0.7,0.00003936
"votes",4,0.7,0.00003936
"profit",4,0.7,0.00003936
"hunger",4,0.525,0.00003936
"lie",4,0.525,0.00003936
"bobby",4,0.7,0.00003936
"lighting",4,0.525,0.00003936
"darkness",4,0.525,0.00003936
"egg",4,0.7,0.00003936
"closet",4,0.525,0.00003936
"neighbors",4,0.7,0.00003936
"scream",4,0.7,0.00003936
"theyre",4,0.7,0.00003936
"everytime",4,0.525,0.00003936
"pointing",4,0.525,0.00003936
"depression",4,0.7,0.00003936
"legendary",4,0.7,0.00003936
"inspiration",4,0.7,0.00003936
"historic",4,0.7,0.00003936
"genre",4,0.7,0.00003936
"sec",4,0.7,0.00003936
"providers",4,0.7,0.00003936
"couldnt",4,0.7,0.00003936
"knowledge",4,0.7,0.00003936
"exam",4,0.7,0.00003936
"baker",4,0.7,0.00003936
"congressional",4,0.7,0.00003936
"jackson",4,0.7,0.00003936
"faster",4,0.7,0.00003936
"supporting",4,0.7,0.00003936
"families",4,0.7,0.00003936
"foreign",4,0.7,0.00003936
"aaron",4,0.7,0.00003936
"youll",4,0.525,0.00003936
"holy",4,0.7,0.00003936
"felony",4,0.525,0.00003936
"documents",4,0.7,0.00003936
"releases",4,0.7,0.00003936
"agents",4,0.7,0.00003936
"reference",4,0.525,0.00003936
"neurons",4,0.7,0.00003936
"rough",4,0.7,0.00003936
"balance",4,0.7,0.00003936
"ship",4,0.525,0.00003936
"shadow",4,0.7,0.00003936
"lying",4,0.525,0.00003936
"raised",4,0.7,0.00003936
"update",4,0.7,0.00003936
"carter",4,0.7,0.00003936
"dumb",4,0.7,0.00003936
"restaurant",4,0.7,0.00003936
"experiment",4,0.7,0.00003936
"attempted",4,0.7,0.00003936
"steak",4,0.525,0.00003936
"item",4,0.7,0.00003936
"brownie",4,0.7,0.00003936
"extension",4,0.7,0.00003936
"fourth",4,0.7,0.00003936
"colorado",4,0.7,0.00003936
"slice",4,0.7,0.00003936
"explained",4,0.7,0.00003936
"wondered",4,0.7,0.00003936
"angry",4,0.7,0.00003936
"racing",4,0.7,0.00003936
"barbara",4,0.7,0.00003936
"walks",4,0.7,0.00003936
"smooth",4,0.7,0.00003936
"cassidy",4,0.7,0.00003936
"capital",4,0.7,0.00003936
"debt",4,0.7,0.00003936
"brush",4,0.7,0.00003936
"agent",4,0.7,0.00003936
"honestly",4,0.7,0.00003936
"dating",4,0.525,0.00003936
"controllers",4,0.7,0.00003936
"retiring",4,0.525,0.00003936
"hanging",4,0.35,0.00003936
"stuck",4,0.525,0.00003936
"cookies",4,0.7,0.00003936
"frustrated",4,0.525,0.00003936
"increasingly",4,0.7,0.00003936
"bands",4,0.7,0.00003936
"clark",4,0.7,0.00003936
"lay",4,0.7,0.00003936
"minority",4,0.7,0.00003936
"fill",4,0.7,0.00003936
"thrown",4,0.7,0.00003936
"valid",4,0.7,0.00003936
"powder",4,0.7,0.00003936
"annoying",4,0.7,0.00003936
"instance",4,0.525,0.00003936
"inch",4,0.7,0.00003936
"storms",4,0.7,0.00003936
"they'll",4,0.7,0.00003936
"searching",4,0.525,0.00003936
"background",4,0.525,0.00003936
"80s",4,0.7,0.00003936
"mulcahy",4,0.525,0.00003936
"c.i.a",4,0.4,0.00003936
"virginia",4,0.7,0.00003936
"lists",4,0.7,0.00003936
"steamed",4,0.525,0.00003936
"fee",4,0.7,0.00003936
"celebrating",4,0.7,0.00003936
"unemployment",4,0.7,0.00003936
"drove",4,0.7,0.00003936
"comic",4,0.7,0.00003936
"buffalo",4,0.7,0.00003936
"processes",4,0.7,0.00003936
"backed",4,0.7,0.00003936
"sheen's",4,0.7,0.00003936
"andrew",4,0.7,0.00003936
"removed",4,0.525,0.00003936
"pour",4,0.525,0.00003936
"choose",4,0.7,0.00003936
"crap",4,0.7,0.00003936
"day's",4,0.7,0.00003936
"abbys",4,0.7,0.00003936
"abby",4,0.7,0.00003936
"calling",4,0.7,0.00003936
"allegedly",4,0.525,0.00003936
"employee",4,0.525,0.00003936
"articles",4,0.7,0.00003936
"s.s.p.x",4,0.525,0.00003936
"mother's",4,0.35,0.00003936
"investors",4,0.7,0.00003936
"directly",4,0.7,0.00003936
"compact",4,0.7,0.00003936
"combo",4,0.175,0.00003936
"volt",4,0.525,0.00003936
"cincinnati",4,0.7,0.00003936
"invalidation",4,0.525,0.00003936
"forms",4,0.35,0.00003936
"challenges",4,0.7,0.00003936
"creepy",4,0.7,0.00003936
"freaking",4,0.7,0.00003936
"itunes",4,0.525,0.00003936
"breathe",4,0.7,0.00003936
"gravy",4,0.7,0.00003936
"kick",4,0.7,0.00003936
"boyer",4,0.7,0.00003936
"cardinals",4,0.7,0.00003936
"seed",4,0.7,0.00003936
"conscious",4,0.7,0.00003936
"spots",4,0.7,0.00003936
"adam",4,0.7,0.00003936
"repeat",4,0.7,0.00003936
"cow",4,0.7,0.00003936
"dolores",4,0.525,0.00003936
"korean",4,0.7,0.00003936
"pharmacist",4,0.175,0.00003936
"dakota",4,0.7,0.00003936
"bones",3,0.7,0.00002952
"flow",3,0.7,0.00002952
"strips",3,0.466666666666667,0.00002952
"attached",3,0.7,0.00002952
"rebecca",3,0.7,0.00002952
"industrial",3,0.7,0.00002952
"category",3,0.7,0.00002952
"printing",3,0.7,0.00002952
"e-book",3,0.7,0.00002952
"backyard",3,0.7,0.00002952
"crafty",3,0.7,0.00002952
"frenzy",3,0.7,0.00002952
"familiar",3,0.7,0.00002952
"pie",3,0.7,0.00002952
"phrase",3,0.7,0.00002952
"nonetheless",3,0.7,0.00002952
"fried",3,0.466666666666667,0.00002952
"hardware",3,0.7,0.00002952
"cornerback",3,0.7,0.00002952
"drafted",3,0.466666666666667,0.00002952
"hehe",3,0.7,0.00002952
"distress",3,0.466666666666667,0.00002952
"wire",3,0.7,0.00002952
"ideal",3,0.7,0.00002952
"potatoes",3,0.466666666666667,0.00002952
"wheels",3,0.7,0.00002952
"basket",3,0.7,0.00002952
"nicely",3,0.7,0.00002952
"carpet",3,0.7,0.00002952
"wheel",3,0.7,0.00002952
"demise",3,0.466666666666667,0.00002952
"11am",3,0.7,0.00002952
"booth",3,0.7,0.00002952
"controversy",3,0.7,0.00002952
"menu",3,0.233333333333333,0.00002952
"worthy",3,0.7,0.00002952
"genuinely",3,0.7,0.00002952
"friendly",3,0.7,0.00002952
"helpful",3,0.7,0.00002952
"del",3,0.7,0.00002952
"dollars",3,0.7,0.00002952
"visits",3,0.7,0.00002952
"achieve",3,0.7,0.00002952
"institution",3,0.7,0.00002952
"recreation",3,0.7,0.00002952
"wit",3,0.7,0.00002952
"blogging",3,0.7,0.00002952
"doctors",3,0.7,0.00002952
"jokes",3,0.7,0.00002952
"rocks",3,0.7,0.00002952
"friendship",3,0.7,0.00002952
"rocket",3,0.7,0.00002952
"amid",3,0.466666666666667,0.00002952
"hired",3,0.7,0.00002952
"grace",3,0.7,0.00002952
"claiming",3,0.466666666666667,0.00002952
"susan",3,0.7,0.00002952
"urban",3,0.7,0.00002952
"occasional",3,0.7,0.00002952
"gallery",3,0.7,0.00002952
"aspiring",3,0.7,0.00002952
"nancy",3,0.7,0.00002952
"twisted",3,0.7,0.00002952
"romance",3,0.7,0.00002952
"magnificent",3,0.7,0.00002952
"double",3,0.7,0.00002952
"alarm",3,0.7,0.00002952
"strikes",3,0.7,0.00002952
"skis",3,0.7,0.00002952
"peyton",3,0.7,0.00002952
"tebow",3,0.7,0.00002952
"parks",3,0.7,0.00002952
"compromise",3,0.7,0.00002952
"smell",3,0.466666666666667,0.00002952
"spreading",3,0.7,0.00002952
"usc",3,0.7,0.00002952
"score",3,0.7,0.00002952
"settle",3,0.466666666666667,0.00002952
"mt",3,0.7,0.00002952
"depends",3,0.466666666666667,0.00002952
"pa",3,0.7,0.00002952
"casual",3,0.7,0.00002952
"rams",3,0.7,0.00002952
"emotions",3,0.7,0.00002952
"thumb",3,0.7,0.00002952
"baking",3,0.7,0.00002952
"russell",3,0.7,0.00002952
"deputy",3,0.7,0.00002952
"academic",3,0.7,0.00002952
"wished",3,0.7,0.00002952
"lasted",3,0.7,0.00002952
"butter",3,0.7,0.00002952
"reporting",3,0.7,0.00002952
"aint",3,0.7,0.00002952
"deficit",3,0.7,0.00002952
"speeds",3,0.7,0.00002952
"determined",3,0.7,0.00002952
"n.y",3,0.7,0.00002952
"richardson",3,0.7,0.00002952
"tad",3,0.466666666666667,0.00002952
"confident",3,0.7,0.00002952
"fearful",3,0.7,0.00002952
"mirror",3,0.7,0.00002952
"assigned",3,0.233333333333333,0.00002952
"meaningful",3,0.7,0.00002952
"singer",3,0.7,0.00002952
"delivering",3,0.7,0.00002952
"astonishing",3,0.7,0.00002952
"rare",3,0.7,0.00002952
"pedro",3,0.7,0.00002952
"pushed",3,0.7,0.00002952
"struggling",3,0.7,0.00002952
"referring",3,0.466666666666667,0.00002952
"ellen",3,0.7,0.00002952
"moments",3,0.7,0.00002952
"pregnancy",3,0.7,0.00002952
"angels",3,0.7,0.00002952
"lakers",3,0.7,0.00002952
"religion",3,0.7,0.00002952
"loving",3,0.7,0.00002952
"gardens",3,0.7,0.00002952
"mothers",3,0.233333333333333,0.00002952
"cuz",3,0.7,0.00002952
"taylor",3,0.7,0.00002952
"workplace",3,0.7,0.00002952
"oversight",3,0.7,0.00002952
"crucial",3,0.7,0.00002952
"stemmed",3,0.466666666666667,0.00002952
"landed",3,0.7,0.00002952
"discount",3,0.7,0.00002952
"mississippi",3,0.7,0.00002952
"venture",3,0.7,0.00002952
"matthews",3,0.7,0.00002952
"bothered",3,0.7,0.00002952
"biological",3,0.7,0.00002952
"seventh",3,0.7,0.00002952
"rarely",3,0.7,0.00002952
"beautifully",3,0.7,0.00002952
"rational",3,0.7,0.00002952
"camps",3,0.7,0.00002952
"indianapolis",3,0.7,0.00002952
"wise",3,0.7,0.00002952
"dried",3,0.7,0.00002952
"depth",3,0.7,0.00002952
"belief",3,0.7,0.00002952
"criticism",3,0.466666666666667,0.00002952
"reads",3,0.7,0.00002952
"goodnight",3,0.7,0.00002952
"babe",3,0.7,0.00002952
"torn",3,0.7,0.00002952
"h",3,0.7,0.00002952
"crochet",3,0.7,0.00002952
"soybeans",3,0.7,0.00002952
"microsoft",3,0.7,0.00002952
"hung",3,0.7,0.00002952
"philly",3,0.7,0.00002952
"matters",3,0.7,0.00002952
"cat",3,0.7,0.00002952
"sergeant",3,0.466666666666667,0.00002952
"styles",3,0.466666666666667,0.00002952
"japanese",3,0.7,0.00002952
"amber",3,0.7,0.00002952
"transformed",3,0.7,0.00002952
"disturbing",3,0.7,0.00002952
"alert",3,0.7,0.00002952
"dang",3,0.7,0.00002952
"goofy",3,0.7,0.00002952
"fear",3,0.466666666666667,0.00002952
"steal",3,0.7,0.00002952
"journalism",3,0.7,0.00002952
"olympics",3,0.7,0.00002952
"conclusions",3,0.7,0.00002952
"mandela",3,0.7,0.00002952
"prize",3,0.7,0.00002952
"uncle",3,0.7,0.00002952
"iowa",3,0.466666666666667,0.00002952
"china's",3,0.7,0.00002952
"argue",3,0.7,0.00002952
"saves",3,0.466666666666667,0.00002952
"whiteboard",3,0.7,0.00002952
"mtg",3,0.7,0.00002952
"accompanied",3,0.7,0.00002952
"nuclear",3,0.7,0.00002952
"shortage",3,0.233333333333333,0.00002952
"caps",3,0.7,0.00002952
"publish",3,0.7,0.00002952
"viruses",3,0.7,0.00002952
"lisa",3,0.7,0.00002952
"kale",3,0.7,0.00002952
"mushrooms",3,0.7,0.00002952
"murdered",3,0.7,0.00002952
"contracts",3,0.7,0.00002952
"embody",3,0.466666666666667,0.00002952
"lewis",3,0.7,0.00002952
"brian",3,0.7,0.00002952
"o'neill",3,0.7,0.00002952
"aware",3,0.466666666666667,0.00002952
"uses",3,0.7,0.00002952
"feedback",3,0.7,0.00002952
"suggestions",3,0.7,0.00002952
"handsome",3,0.7,0.00002952
"vampire",3,0.7,0.00002952
"gathered",3,0.7,0.00002952
"wave",3,0.7,0.00002952
"concluded",3,0.7,0.00002952
"folk",3,0.7,0.00002952
"addressing",3,0.7,0.00002952
"fairly",3,0.7,0.00002952
"revamp",3,0.7,0.00002952
"chances",3,0.466666666666667,0.00002952
"4-inch",3,0.7,0.00002952
"dice",3,0.7,0.00002952
"presented",3,0.7,0.00002952
"heh",3,0.7,0.00002952
"covers",3,0.7,0.00002952
"blank",3,0.7,0.00002952
"methods",3,0.7,0.00002952
"inevitable",3,0.7,0.00002952
"ethnic",3,0.7,0.00002952
"accusations",3,0.466666666666667,0.00002952
"racial",3,0.7,0.00002952
"independence",3,0.7,0.00002952
"warmth",3,0.466666666666667,0.00002952
"peel",3,0.7,0.00002952
"sparked",3,0.7,0.00002952
"affect",3,0.7,0.00002952
"false",3,0.7,0.00002952
"positions",3,0.7,0.00002952
"ups",3,0.7,0.00002952
"gibson",3,0.7,0.00002952
"failed",3,0.7,0.00002952
"wrestling",3,0.7,0.00002952
"prob",3,0.7,0.00002952
"violet",3,0.7,0.00002952
"tha",3,0.7,0.00002952
"pledge",3,0.7,0.00002952
"spoken",3,0.466666666666667,0.00002952
"spirits",3,0.7,0.00002952
"eugene",3,0.7,0.00002952
"hundred",3,0.7,0.00002952
"circle",3,0.7,0.00002952
"stole",3,0.7,0.00002952
"reuters",3,0.7,0.00002952
"topped",3,0.7,0.00002952
"canada",3,0.7,0.00002952
"tends",3,0.466666666666667,0.00002952
"chatting",3,0.7,0.00002952
"provides",3,0.466666666666667,0.00002952
"distributed",3,0.7,0.00002952
"assuming",3,0.466666666666667,0.00002952
"pros",3,0.7,0.00002952
"moll",3,0.7,0.00002952
"scraps",3,0.466666666666667,0.00002952
"clubhouse",3,0.7,0.00002952
"challenging",3,0.7,0.00002952
"blues",3,0.7,0.00002952
"shame",3,0.7,0.00002952
"lemon",3,0.7,0.00002952
"trick",3,0.7,0.00002952
"reserve",3,0.7,0.00002952
"bean",3,0.7,0.00002952
"tournaments",3,0.7,0.00002952
"homosexual",3,0.466666666666667,0.00002952
"incest",3,0.7,0.00002952
"gained",3,0.7,0.00002952
"edition",3,0.7,0.00002952
"freestyle",3,0.7,0.00002952
"cardio",3,0.7,0.00002952
"ballpark",3,0.7,0.00002952
"rookies",3,0.7,0.00002952
"represents",3,0.466666666666667,0.00002952
"tribe",3,0.466666666666667,0.00002952
"stated",3,0.466666666666667,0.00002952
"asks",3,0.7,0.00002952
"ruling",3,0.7,0.00002952
"responding",3,0.466666666666667,0.00002952
"heavenly",3,0.7,0.00002952
"columbia",3,0.7,0.00002952
"intense",3,0.7,0.00002952
"cavs",3,0.7,0.00002952
"lengths",3,0.7,0.00002952
"scholarship",3,0.7,0.00002952
"highlight",3,0.7,0.00002952
"polish",3,0.7,0.00002952
"mainly",3,0.7,0.00002952
"flashing",3,0.7,0.00002952
"scientist",3,0.7,0.00002952
"invisible",3,0.7,0.00002952
"statistics",3,0.7,0.00002952
"mere",3,0.7,0.00002952
"appeal",3,0.466666666666667,0.00002952
"conduct",3,0.7,0.00002952
"canadians",3,0.7,0.00002952
"br",3,0.7,0.00002952
"stewart",3,0.7,0.00002952
"trading",3,0.7,0.00002952
"revealed",3,0.7,0.00002952
"combination",3,0.7,0.00002952
"team's",3,0.7,0.00002952
"minnesota",3,0.7,0.00002952
"middlesex",3,0.7,0.00002952
"bend",3,0.7,0.00002952
"surprising",3,0.7,0.00002952
"seniors",3,0.7,0.00002952
"facilities",3,0.7,0.00002952
"nations",3,0.7,0.00002952
"expires",3,0.7,0.00002952
"locked",3,0.7,0.00002952
"shorts",3,0.7,0.00002952
"expecting",3,0.7,0.00002952
"confirm",3,0.466666666666667,0.00002952
"financing",3,0.7,0.00002952
"strap",3,0.7,0.00002952
"fat",3,0.7,0.00002952
"suite",3,0.7,0.00002952
"unfair",3,0.7,0.00002952
"adorable",3,0.7,0.00002952
"dolls",3,0.7,0.00002952
"delete",3,0.6,0.00002952
"path",3,0.7,0.00002952
"wed",3,0.7,0.00002952
"resolution",3,0.7,0.00002952
"prefer",3,0.466666666666667,0.00002952
"kiss",3,0.7,0.00002952
"floating",3,0.7,0.00002952
"dolphin",3,0.7,0.00002952
"guarantee",3,0.233333333333333,0.00002952
"mosque",3,0.7,0.00002952
"cuba",3,0.7,0.00002952
"wonders",3,0.7,0.00002952
"indicate",3,0.466666666666667,0.00002952
"claimed",3,0.466666666666667,0.00002952
"toss",3,0.7,0.00002952
"re",3,0.7,0.00002952
"existence",3,0.7,0.00002952
"shortly",3,0.233333333333333,0.00002952
"bacon",3,0.7,0.00002952
"volume",3,0.7,0.00002952
"questioning",3,0.7,0.00002952
"sending",3,0.7,0.00002952
"edwards",3,0.7,0.00002952
"crimes",3,0.7,0.00002952
"guilty",3,0.466666666666667,0.00002952
"smiled",3,0.7,0.00002952
"timeline",3,0.7,0.00002952
"rip",3,0.7,0.00002952
"advisor",3,0.7,0.00002952
"rotary",3,0.7,0.00002952
"trumpet",3,0.7,0.00002952
"singing",3,0.7,0.00002952
"workshop",3,0.7,0.00002952
"identified",3,0.7,0.00002952
"wrongly",3,0.7,0.00002952
"experts",3,0.7,0.00002952
"combine",3,0.7,0.00002952
"notes",3,0.7,0.00002952
"pet",3,0.7,0.00002952
"spa",3,0.7,0.00002952
"performing",3,0.466666666666667,0.00002952
"colorful",3,0.7,0.00002952
"battles",3,0.7,0.00002952
"enemies",3,0.7,0.00002952
"strict",3,0.7,0.00002952
"eager",3,0.233333333333333,0.00002952
